Time,Day ahead forecast,Hour ahead forecast,Current demand
00:00,28330,27467,27452.0
00:05,27140,27024,27359.0
00:10,27140,27024,27292.0
00:15,27140,27024,27124.0
00:20,27140,26624,26922.0
00:25,27140,26624,26785.0
00:30,27140,26624,26608.0
00:35,27140,26103,26444.0
00:40,27140,26103,26305.0
00:45,27140,26103,26155.0
00:50,27140,25658,26016.0
00:55,27140,25658,25880.0
01:00,27140,25658,25741.0
01:05,25431,25250,25586.0
01:10,25431,25250,25493.0
01:15,25431,25250,25388.0
01:20,25431,24927,25239.0
01:25,25431,24927,25119.0
01:30,25431,24927,25003.0
01:35,25431,24576,24867.0
01:40,25431,24576,24733.0
01:45,25431,24576,24656.0
01:50,25431,24258,24566.0
01:55,25431,24258,24500.0
02:00,25431,24258,24405.0
02:05,24150,24034,24261.0
02:10,24150,24034,24198.0
02:15,24150,24034,24099.0
02:20,24150,23738,24013.0
02:25,24150,23738,23925.0
02:30,24150,23738,23864.0
02:35,24150,23504,23755.0
02:40,24150,23504,23661.0
02:45,24150,23504,23576.0
02:50,24150,23332,23518.0
02:55,24150,23332,23425.0
03:00,24150,23332,23335.0
03:05,23229,23132,23365.0
03:10,23229,23132,23304.0
03:15,23229,23132,23241.0
03:20,23229,23041,23182.0
03:25,23229,23041,23139.0
03:30,23229,23041,23061.0
03:35,23229,22878,22995.0
03:40,23229,22878,22964.0
03:45,23229,22878,22892.0
03:50,23229,22766,22841.0
03:55,23229,22766,22812.0
04:00,23229,22766,22751.0
04:05,22710,22667,22674.0
04:10,22710,22667,22706.0
04:15,22710,22667,22648.0
04:20,22710,22528,22641.0
04:25,22710,22528,22604.0
04:30,22710,22528,22574.0
04:35,22710,22483,22566.0
04:40,22710,22483,22530.0
04:45,22710,22483,22492.0
04:50,22710,22502,22468.0
04:55,22710,22502,22453.0
05:00,22710,22502,22444.0
05:05,22345,22485,22517.0
05:10,22345,22485,22557.0
05:15,22345,22485,22574.0
05:20,22345,22402,22558.0
05:25,22345,22402,22545.0
05:30,22345,22402,22514.0
05:35,22345,22166,22473.0
05:40,22345,22166,22431.0
05:45,22345,22166,22357.0
05:50,22345,22125,22274.0
05:55,22345,22125,22206.0
06:00,22345,22125,22160.0
06:05,21683,22109,22194.0
06:10,21683,22109,22195.0
06:15,21683,22109,22180.0
06:20,21683,22116,22156.0
06:25,21683,22116,22162.0
06:30,21683,22116,22128.0
06:35,21683,22152,22131.0
06:40,21683,22152,22190.0
06:45,21683,22152,22162.0
06:50,21683,22356,22155.0
06:55,21683,22356,22152.0
07:00,21683,22356,22162.0
07:05,22011,22424,22303.0
07:10,22011,22424,22409.0
07:15,22011,22424,22427.0
07:20,22011,22470,22467.0
07:25,22011,22470,22440.0
07:30,22011,22470,22456.0
07:35,22011,22649,22439.0
07:40,22011,22649,22454.0
07:45,22011,22649,22465.0
07:50,22011,22746,22464.0
07:55,22011,22746,22478.0
08:00,22011,22746,22500.0
08:05,22689,22849,22629.0
08:10,22689,22849,22622.0
08:15,22689,22849,22657.0
08:20,22689,22855,22663.0
08:25,22689,22855,22664.0
08:30,22689,22855,22606.0
08:35,22689,22831,22688.0
08:40,22689,22831,22704.0
08:45,22689,22831,22703.0
08:50,22689,22980,22739.0
08:55,22689,22980,22769.0
09:00,22689,22980,22814.0
09:05,23271,23173,22916.0
09:10,23271,23173,22965.0
09:15,23271,23173,23030.0
09:20,23271,23299,23109.0
09:25,23271,23299,23144.0
09:30,23271,23299,23194.0
09:35,23271,23491,23251.0
09:40,23271,23491,23380.0
09:45,23271,23491,23374.0
09:50,23271,23770,23433.0
09:55,23271,23770,23515.0
10:00,23271,23770,23589.0
10:05,24211,24053,23658.0
10:10,24211,24053,23766.0
10:15,24211,24053,23813.0
10:20,24211,24211,23873.0
10:25,24211,24211,24012.0
10:30,24211,24211,24065.0
10:35,24211,24545,24179.0
10:40,24211,24545,24263.0
10:45,24211,24545,24349.0
10:50,24211,24857,24448.0
10:55,24211,24857,24566.0
11:00,24211,24857,24680.0
11:05,25736,25220,24877.0
11:10,25736,25220,24985.0
11:15,25736,25220,25115.0
11:20,25736,25665,25247.0
11:25,25736,25665,25362.0
11:30,25736,25665,25465.0
11:35,25736,25983,25598.0
11:40,25736,25983,25735.0
11:45,25736,25983,25818.0
11:50,25736,26332,25968.0
11:55,25736,26332,26107.0
12:00,25736,26332,26219.0
12:05,27578,26792,26398.0
12:10,27578,26792,26562.0
12:15,27578,26792,26698.0
12:20,27578,27146,26817.0
12:25,27578,27146,26969.0
12:30,27578,27146,27084.0
12:35,27578,27590,27231.0
12:40,27578,27590,27363.0
12:45,27578,27590,27498.0
12:50,27578,28019,27618.0
12:55,27578,28019,27752.0
13:00,27578,28019,27914.0
13:05,29416,28446,28041.0
13:10,29416,28446,28241.0
13:15,29416,28446,28341.0
13:20,29416,28873,28448.0
13:25,29416,28873,28547.0
13:30,29416,28873,28700.0
13:35,29416,29243,28821.0
13:40,29416,29243,28982.0
13:45,29416,29243,29092.0
13:50,29416,29580,29198.0
13:55,29416,29580,29356.0
14:00,29416,29580,29454.0
14:05,31207,29985,29546.0
14:10,31207,29985,29413.0
14:15,31207,29985,29543.0
14:20,31207,30103,29731.0
14:25,31207,30103,30002.0
14:30,31207,30103,30173.0
14:35,31207,30577,30330.0
14:40,31207,30577,30476.0
14:45,31207,30577,30621.0
14:50,31207,31130,30734.0
14:55,31207,31130,30873.0
15:00,31207,31130,31056.0
15:05,32994,31514,31173.0
15:10,32994,31514,31314.0
15:15,32994,31514,31438.0
15:20,32994,31913,31621.0
15:25,32994,31913,31729.0
15:30,32994,31913,31856.0
15:35,32994,32336,31958.0
15:40,32994,32336,32098.0
15:45,32994,32336,32261.0
15:50,32994,32631,32431.0
15:55,32994,32631,32570.0
16:00,32994,32631,32755.0
16:05,34711,33108,32796.0
16:10,34711,33108,32854.0
16:15,34711,33108,32987.0
16:20,34711,33554,33117.0
16:25,34711,33554,33265.0
16:30,34711,33554,33424.0
16:35,34711,33913,33564.0
16:40,34711,33913,33684.0
16:45,34711,33913,33794.0
16:50,34711,34179,33927.0
16:55,34711,34179,34096.0
17:00,34711,34179,34242.0
17:05,36111,34571,34353.0
17:10,36111,34571,34453.0
17:15,36111,34571,34562.0
17:20,36111,35004,34673.0
17:25,36111,35004,34818.0
17:30,36111,35004,34966.0
17:35,36111,35298,35047.0
17:40,36111,35298,35173.0
17:45,36111,35298,35270.0
17:50,36111,35572,35366.0
17:55,36111,35572,35456.0
18:00,36111,35572,35497.0
18:05,36905,35700,35375.0
18:10,36905,35700,35400.0
18:15,36905,35700,35483.0
18:20,36905,35692,35573.0
18:25,36905,35692,35608.0
18:30,36905,35692,35638.0
18:35,36905,35626,35565.0
18:40,36905,35626,35575.0
18:45,36905,35626,35609.0
18:50,36905,35354,35645.0
18:55,36905,35354,35697.0
19:00,36905,35354,35618.0
19:05,36344,35271,35549.0
19:10,36344,35271,35505.0
19:15,36344,35271,35386.0
19:20,36344,34962,35261.0
19:25,36344,34962,35110.0
19:30,36344,34962,34874.0
19:35,36344,34690,34803.0
19:40,36344,34690,34639.0
19:45,36344,34690,34616.0
19:50,36344,34431,34556.0
19:55,36344,34431,34484.0
20:00,36344,34431,34395.0
20:05,35210,34050,34222.0
20:10,35210,34050,34239.0
20:15,35210,34050,34116.0
20:20,35210,34077,34051.0
20:25,35210,34077,34109.0
20:30,35210,34077,34073.0
20:35,35210,33819,33988.0
20:40,35210,33819,33941.0
20:45,35210,33819,33837.0
20:50,35210,33530,33764.0
20:55,35210,33530,33712.0
21:00,35210,33530,33556.0
21:05,33857,33185,33451.0
21:10,33857,33185,33501.0
21:15,33857,33185,33301.0
21:20,33857,32714,33140.0
21:25,33857,32714,33031.0
