Time,Day ahead forecast,Hour ahead forecast,Current demand
00:00,25933,24170,24298.0
00:05,23613,23973,24230.0
00:10,23613,23973,24179.0
00:15,23613,23973,24075.0
00:20,23613,23657,23957.0
00:25,23613,23657,23865.0
00:30,23613,23657,23738.0
00:35,23613,23424,23639.0
00:40,23613,23424,23518.0
00:45,23613,23424,23395.0
00:50,23613,23170,23277.0
00:55,23613,23170,23187.0
01:00,23613,23170,23128.0
01:05,22373,22910,23024.0
01:10,22373,22910,23000.0
01:15,22373,22910,22911.0
01:20,22373,22647,22822.0
01:25,22373,22647,22770.0
01:30,22373,22647,22694.0
01:35,22373,22417,22637.0
01:40,22373,22417,22623.0
01:45,22373,22417,22590.0
01:50,22373,22225,22337.0
01:55,22373,22225,22258.0
02:00,22373,22225,22204.0
02:05,21548,22154,22137.0
02:10,21548,22154,22112.0
02:15,21548,22154,22059.0
02:20,21548,21837,22047.0
02:25,21548,21837,22043.0
02:30,21548,21837,22042.0
02:35,21548,21769,21857.0
02:40,21548,21769,21741.0
02:45,21548,21769,21677.0
02:50,21548,21722,21658.0
02:55,21548,21722,21580.0
03:00,21548,21722,21510.0
03:05,21100,21466,21484.0
03:10,21100,21466,21471.0
03:15,21100,21466,21442.0
03:20,21100,21440,21432.0
03:25,21100,21440,21494.0
03:30,21100,21440,21546.0
03:35,21100,21287,21342.0
03:40,21100,21287,21180.0
03:45,21100,21287,21167.0
03:50,21100,21364,21168.0
03:55,21100,21364,21126.0
04:00,21100,21364,21125.0
04:05,21075,21144,21182.0
04:10,21075,21144,21200.0
04:15,21075,21144,21203.0
04:20,21075,21152,21198.0
04:25,21075,21152,21194.0
04:30,21075,21152,21182.0
04:35,21075,21216,21189.0
04:40,21075,21216,21208.0
04:45,21075,21216,21198.0
04:50,21075,21220,21222.0
04:55,21075,21220,21216.0
05:00,21075,21220,21225.0
05:05,21325,21394,21318.0
05:10,21325,21394,21410.0
05:15,21325,21394,21468.0
05:20,21325,21460,21501.0
05:25,21325,21460,21528.0
05:30,21325,21460,21552.0
05:35,21325,21408,21579.0
05:40,21325,21408,21619.0
05:45,21325,21408,21541.0
05:50,21325,21306,21433.0
05:55,21325,21306,21330.0
06:00,21325,21306,21360.0
06:05,21356,21581,21497.0
06:10,21356,21581,21581.0
06:15,21356,21581,21603.0
06:20,21356,21549,21624.0
06:25,21356,21549,21617.0
06:30,21356,21549,21676.0
06:35,21356,21789,21680.0
06:40,21356,21789,21717.0
06:45,21356,21789,21797.0
06:50,21356,21898,21779.0
06:55,21356,21898,21844.0
07:00,21356,21898,21883.0
07:05,21956,22079,21909.0
07:10,21956,22079,21977.0
07:15,21956,22079,22031.0
07:20,21956,22243,22061.0
07:25,21956,22243,22110.0
07:30,21956,22243,22124.0
07:35,21956,22223,22203.0
07:40,21956,22223,22203.0
07:45,21956,22223,22236.0
07:50,21956,22359,22267.0
07:55,21956,22359,22326.0
08:00,21956,22359,22412.0
08:05,22539,22636,22548.0
08:10,22539,22636,22621.0
08:15,22539,22636,22689.0
08:20,22539,22746,22687.0
08:25,22539,22746,22719.0
08:30,22539,22746,22734.0
08:35,22539,22889,22802.0
08:40,22539,22889,22817.0
08:45,22539,22889,22881.0
08:50,22539,22969,22895.0
08:55,22539,22969,22912.0
09:00,22539,22969,22923.0
09:05,22738,23178,22945.0
09:10,22738,23178,23032.0
09:15,22738,23178,23065.0
09:20,22738,23207,23080.0
09:25,22738,23207,23052.0
09:30,22738,23207,23028.0
09:35,22738,23180,23001.0
09:40,22738,23180,23010.0
09:45,22738,23180,23013.0
09:50,22738,23215,23000.0
09:55,22738,23215,22952.0
10:00,22738,23215,22943.0
10:05,22892,23160,22915.0
10:10,22892,23160,22927.0
10:15,22892,23160,22909.0
10:20,22892,23104,22900.0
10:25,22892,23104,22883.0
10:30,22892,23104,22878.0
10:35,22892,22908,22849.0
10:40,22892,22908,22804.0
10:45,22892,22908,22804.0
10:50,22892,22876,22740.0
10:55,22892,22876,22660.0
11:00,22892,22876,22632.0
11:05,22968,22857,22604.0
11:10,22968,22857,22627.0
