Time,Day ahead forecast,Hour ahead forecast,Current demand
00:00,26218,24799,24754.0
00:05,24216,24465,24717.0
00:10,24216,24465,24720.0
00:15,24216,24465,24577.0
00:20,24216,24156,24486.0
00:25,24216,24156,24352.0
00:30,24216,24156,24241.0
00:35,24216,23808,24106.0
00:40,24216,23808,24016.0
00:45,24216,23808,23880.0
00:50,24216,23510,23770.0
00:55,24216,23510,23650.0
01:00,24216,23510,23510.0
01:05,22950,23227,23464.0
01:10,22950,23227,23446.0
01:15,22950,23227,23348.0
01:20,22950,22967,23298.0
01:25,22950,22967,23224.0
01:30,22950,22967,23129.0
01:35,22950,22790,23079.0
01:40,22950,22790,22988.0
01:45,22950,22790,22894.0
01:50,22950,22611,22834.0
01:55,22950,22611,22752.0
02:00,22950,22611,22670.0
02:05,22259,22443,22581.0
02:10,22259,22443,22544.0
02:15,22259,22443,22489.0
02:20,22259,22254,22396.0
02:25,22259,22254,22330.0
02:30,22259,22254,22257.0
02:35,22259,22058,22206.0
02:40,22259,22058,22182.0
02:45,22259,22058,22123.0
02:50,22259,21976,22029.0
02:55,22259,21976,22010.0
03:00,22259,21976,21979.0
03:05,21890,21877,21966.0
03:10,21890,21877,21955.0
03:15,21890,21877,21899.0
03:20,21890,21824,21877.0
03:25,21890,21824,21879.0
03:30,21890,21824,21827.0
03:35,21890,21783,21788.0
03:40,21890,21783,21783.0
03:45,21890,21783,21738.0
03:50,21890,21829,21720.0
03:55,21890,21829,21731.0
04:00,21890,21829,21727.0
04:05,22072,21939,21767.0
04:10,22072,21939,21830.0
04:15,22072,21939,21867.0
04:20,22072,21994,21890.0
04:25,22072,21994,21915.0
04:30,22072,21994,21915.0
04:35,22072,22086,21948.0
04:40,22072,22086,22030.0
04:45,22072,22086,22028.0
04:50,22072,22410,22061.0
04:55,22072,22410,22126.0
05:00,22072,22410,22167.0
05:05,23066,22726,22387.0
05:10,23066,22726,22604.0
05:15,23066,22726,22720.0
05:20,23066,23074,22760.0
05:25,23066,23074,22791.0
05:30,23066,23074,22865.0
05:35,23066,23320,22981.0
05:40,23066,23320,23084.0
05:45,23066,23320,23145.0
05:50,23066,23936,23207.0
05:55,23066,23936,23331.0
06:00,23066,23936,23453.0
06:05,24749,24434,23751.0
06:10,24749,24434,24019.0
06:15,24749,24434,24184.0
06:20,24749,24646,24311.0
06:25,24749,24646,24430.0
06:30,24749,24646,24497.0
06:35,24749,24698,24577.0
06:40,24749,24698,24617.0
06:45,24749,24698,24641.0
06:50,24749,24851,24676.0
06:55,24749,24851,24704.0
07:00,24749,24851,24739.0
07:05,25574,25109,24871.0
07:10,25574,25109,25016.0
07:15,25574,25109,25081.0
07:20,25574,25187,25157.0
07:25,25574,25187,25235.0
07:30,25574,25187,25274.0
07:35,25574,25398,25312.0
07:40,25574,25398,25419.0
07:45,25574,25398,25453.0
07:50,25574,25664,25476.0
07:55,25574,25664,25538.0
08:00,25574,25664,25610.0
08:05,25975,25885,25734.0
08:10,25975,25885,25852.0
08:15,25975,25885,25913.0
08:20,25975,26025,25942.0
08:25,25975,26025,25950.0
08:30,25975,26025,25953.0
08:35,25975,26065,25999.0
08:40,25975,26065,26012.0
08:45,25975,26065,26046.0
08:50,25975,26206,26083.0
08:55,25975,26206,26031.0
09:00,25975,26206,26066.0
09:05,26185,26240,26101.0
09:10,26185,26240,26122.0
09:15,26185,26240,26127.0
09:20,26185,26208,26177.0
09:25,26185,26208,26222.0
09:30,26185,26208,26239.0
09:35,26185,26356,26235.0
09:40,26185,26356,26239.0
09:45,26185,26356,26235.0
09:50,26185,26505,26277.0
09:55,26185,26505,26319.0
10:00,26185,26505,26341.0
10:05,26585,26496,26388.0
10:10,26585,26496,26404.0
10:15,26585,26496,26467.0
10:20,26585,26610,26522.0
10:25,26585,26610,26578.0
10:30,26585,26610,26594.0
10:35,26585,26809,26723.0
10:40,26585,26809,26793.0
10:45,26585,26809,26870.0
10:50,26585,27079,26946.0
10:55,26585,27079,27037.0
11:00,26585,27079,27105.0
11:05,27198,27397,27206.0
11:10,27198,27397,27251.0
11:15,27198,27397,27326.0
11:20,27198,27664,27396.0
11:25,27198,27664,27472.0
11:30,27198,27664,27585.0
11:35,27198,27914,27765.0
11:40,27198,27914,27877.0
11:45,27198,27914,27998.0
11:50,27198,28373,28067.0
11:55,27198,28373,28199.0
12:00,27198,28373,28192.0
12:05,28231,28676,28276.0
12:10,28231,28676,28368.0
12:15,28231,28676,28504.0
12:20,28231,28993,28650.0
12:25,28231,28993,28805.0
12:30,28231,28993,28907.0
12:35,28231,29453,29007.0
12:40,28231,29453,29188.0
12:45,28231,29453,29308.0
12:50,28231,29841,29405.0
12:55,28231,29841,29556.0
13:00,28231,29841,29768.0
13:05,29839,30267,29911.0
13:10,29839,30267,30037.0
13:15,29839,30267,30260.0
13:20,29839,30809,30368.0
13:25,29839,30809,30554.0
13:30,29839,30809,30731.0
13:35,29839,31226,30869.0
13:40,29839,31226,31058.0
13:45,29839,31226,31270.0
13:50,29839,31777,31433.0
13:55,29839,31777,31645.0
14:00,29839,31777,31827.0
14:05,31664,32292,31882.0
14:10,31664,32292,31987.0
14:15,31664,32292,32184.0
14:20,31664,32734,32423.0
14:25,31664,32734,32610.0
14:30,31664,32734,32746.0
14:35,31664,33365,32900.0
14:40,31664,33365,33048.0
14:45,31664,33365,33174.0
14:50,31664,33703,33382.0
14:55,31664,33703,33547.0
15:00,31664,33703,33671.0
15:05,33599,34124,33833.0
15:10,33599,34124,33924.0
15:15,33599,34124,34004.0
15:20,33599,34547,34179.0
15:25,33599,34547,34325.0
15:30,33599,34547,34492.0
15:35,33599,34891,34545.0
15:40,33599,34891,34640.0
15:45,33599,34891,34786.0
15:50,33599,35171,34877.0
15:55,33599,35171,34953.0
16:00,33599,35171,35079.0
16:05,34981,35285,35074.0
16:10,34981,35285,35049.0
16:15,34981,35285,35131.0
16:20,34981,35499,35206.0
16:25,34981,35499,35312.0
16:30,34981,35499,35412.0
16:35,34981,35646,35489.0
16:40,34981,35646,35549.0
16:45,34981,35646,35602.0
16:50,34981,35683,35686.0
16:55,34981,35683,35739.0
17:00,34981,35683,35800.0
17:05,35345,35716,35668.0
17:10,35345,35716,35658.0
17:15,35345,35716,35716.0
17:20,35345,35833,35755.0
17:25,35345,35833,35791.0
17:30,35345,35833,35834.0
17:35,35345,35820,35794.0
17:40,35345,35820,35817.0
17:45,35345,35820,35807.0
17:50,35345,35516,35747.0
17:55,35345,35516,35685.0
18:00,35345,35516,35586.0
18:05,34520,35224,35387.0
18:10,34520,35224,35194.0
18:15,34520,35224,35086.0
18:20,34520,34943,35000.0
18:25,34520,34943,34919.0
18:30,34520,34943,34850.0
18:35,34520,34661,34785.0
18:40,34520,34661,34722.0
18:45,34520,34661,34631.0
18:50,34520,34585,34608.0
18:55,34520,34585,34575.0
19:00,34520,34585,34527.0
19:05,33867,34475,34452.0
19:10,33867,34475,34419.0
19:15,33867,34475,34413.0
19:20,33867,34321,34353.0
19:25,33867,34321,34273.0
19:30,33867,34321,34164.0
19:35,33867,33896,34076.0
19:40,33867,33896,33900.0
19:45,33867,33896,33810.0
19:50,33867,33249,33641.0
19:55,33867,33249,33510.0
20:00,33867,33249,33307.0
20:05,32250,32680,33122.0
20:10,32250,32680,32974.0
20:15,32250,32680,32778.0
20:20,32250,32155,32641.0
20:25,32250,32155,32449.0
20:30,32250,32155,32283.0
20:35,32250,31631,32095.0
20:40,32250,31631,31941.0
20:45,32250,31631,31758.0
20:50,32250,31139,31576.0
20:55,32250,31139,31343.0
21:00,32250,31139,31137.0
21:05,30336,30611,31000.0
21:10,30336,30611,30978.0
21:15,30336,30611,30801.0
21:20,30336,30045,30672.0
21:25,30336,30045,30526.0
21:30,30336,30045,30405.0
21:35,30336,29622,30335.0
21:40,30336,29622,30139.0
21:45,30336,29622,29923.0
21:50,30336,29038,29722.0
21:55,30336,29038,29534.0
22:00,30336,29038,29335.0
22:05,28026,28398,29114.0
22:10,28026,28398,28896.0
22:15,28026,28398,28716.0
22:20,28026,27994,28518.0
22:25,28026,27994,28345.0
22:30,28026,27994,28156.0
22:35,28026,27414,27958.0
22:40,28026,27414,27744.0
22:45,28026,27414,27551.0
22:50,28026,26845,27311.0
22:55,28026,26845,27125.0
23:00,28026,26845,26893.0
23:05,25767,26255,26711.0
23:10,25767,26255,26596.0
23:15,25767,26255,26394.0
23:20,25767,25782,26201.0
23:25,25767,25782,26003.0
23:30,25767,25782,25843.0
23:35,25767,25311,25665.0
23:40,25767,25311,25508.0
23:45,25767,25311,25350.0
23:50,25767,24890,25183.0
23:55,25767,24890,25022.0
