Time,Day ahead forecast,Hour ahead forecast,Current demand
00:00,27619,27649,27625.0
00:05,26166,27223,27504.0
00:10,26166,27223,27438.0
00:15,26166,27223,27285.0
00:20,26166,26815,27161.0
00:25,26166,26815,27020.0
00:30,26166,26815,26885.0
00:35,26166,26416,26738.0
00:40,26166,26416,26606.0
00:45,26166,26416,26470.0
00:50,26166,25988,26327.0
00:55,26166,25988,26194.0
01:00,26166,25988,26036.0
01:05,24791,25685,25942.0
01:10,24791,25685,25829.0
01:15,24791,25685,25668.0
01:20,24791,25378,25593.0
01:25,24791,25378,25478.0
01:30,24791,25378,25383.0
01:35,24791,25041,25259.0
01:40,24791,25041,25153.0
01:45,24791,25041,25059.0
01:50,24791,24786,24967.0
01:55,24791,24786,24861.0
02:00,24791,24786,24778.0
02:05,23826,24545,24642.0
02:10,23826,24545,24585.0
02:15,23826,24545,24541.0
02:20,23826,24302,24479.0
02:25,23826,24302,24396.0
02:30,23826,24302,24313.0
02:35,23826,24125,24229.0
02:40,23826,24125,24102.0
02:45,23826,24125,24094.0
02:50,23826,23904,24016.0
02:55,23826,23904,23949.0
03:00,23826,23904,23898.0
03:05,23322,23744,23894.0
03:10,23322,23744,23861.0
03:15,23322,23744,23784.0
03:20,23322,23679,23772.0
03:25,23322,23679,23702.0
03:30,23322,23679,23649.0
03:35,23322,23606,23648.0
03:40,23322,23606,23627.0
03:45,23322,23606,23581.0
03:50,23322,23642,23557.0
03:55,23322,23642,23510.0
04:00,23322,23642,23499.0
04:05,23401,23698,23515.0
04:10,23401,23698,23613.0
04:15,23401,23698,23653.0
04:20,23401,23751,23709.0
04:25,23401,23751,23700.0
04:30,23401,23751,23705.0
04:35,23401,23849,23744.0
04:40,23401,23849,23762.0
04:45,23401,23849,23783.0
04:50,23401,24120,23792.0
04:55,23401,24120,23845.0
05:00,23401,24120,23898.0
05:05,24045,24432,24104.0
05:10,24045,24432,24260.0
05:15,24045,24432,24355.0
05:20,24045,24604,24422.0
05:25,24045,24604,24491.0
05:30,24045,24604,24512.0
05:35,24045,24609,24552.0
05:40,24045,24609,24584.0
05:45,24045,24609,24629.0
05:50,24045,24858,24643.0
05:55,24045,24858,24648.0
06:00,24045,24858,24667.0
06:05,24911,25166,24838.0
06:10,24911,25166,25039.0
06:15,24911,25166,25155.0
06:20,24911,25340,25203.0
06:25,24911,25340,25223.0
06:30,24911,25340,25272.0
06:35,24911,25598,25350.0
06:40,24911,25598,25446.0
06:45,24911,25598,25514.0
06:50,24911,25933,25605.0
06:55,24911,25933,25634.0
07:00,24911,25933,25682.0
07:05,25930,26218,25843.0
07:10,25930,26218,25980.0
07:15,25930,26218,25985.0
07:20,25930,26281,26031.0
07:25,25930,26281,26091.0
07:30,25930,26281,26130.0
07:35,25930,26280,26189.0
07:40,25930,26280,26234.0
07:45,25930,26280,26235.0
07:50,25930,26490,26223.0
07:55,25930,26490,26233.0
08:00,25930,26490,26304.0
08:05,26503,26558,26446.0
08:10,26503,26558,26524.0
08:15,26503,26558,26523.0
08:20,26503,26572,26537.0
08:25,26503,26572,26558.0
08:30,26503,26572,26542.0
08:35,26503,26660,26615.0
08:40,26503,26660,26621.0
08:45,26503,26660,26640.0
08:50,26503,26801,26644.0
08:55,26503,26801,26609.0
09:00,26503,26801,26627.0
09:05,26689,26884,26679.0
09:10,26689,26884,26736.0
09:15,26689,26884,26733.0
09:20,26689,26902,26754.0
09:25,26689,26902,26783.0
09:30,26689,26902,26757.0
09:35,26689,26940,26784.0
09:40,26689,26940,26839.0
09:45,26689,26940,26843.0
09:50,26689,27087,26869.0
09:55,26689,27087,26886.0
10:00,26689,27087,26936.0
10:05,27263,27185,27031.0
10:10,27263,27185,27147.0
10:15,27263,27185,27139.0
10:20,27263,27301,27243.0
10:25,27263,27301,27329.0
10:30,27263,27301,27400.0
10:35,27263,27566,27494.0
10:40,27263,27566,27630.0
10:45,27263,27566,27690.0
10:50,27263,28010,27794.0
10:55,27263,28010,27837.0
11:00,27263,28010,27883.0
11:05,28331,28254,28080.0
11:10,28331,28254,28199.0
11:15,28331,28254,28302.0
11:20,28331,28628,28382.0
11:25,28331,28628,28435.0
11:30,28331,28628,28517.0
11:35,28331,28832,28602.0
11:40,28331,28832,28707.0
11:45,28331,28832,28815.0
11:50,28331,29092,28917.0
11:55,28331,29092,29021.0
12:00,28331,29092,29118.0
12:05,29750,29514,29267.0
12:10,29750,29514,29395.0
12:15,29750,29514,29497.0
12:20,29750,29930,29608.0
12:25,29750,29930,29753.0
12:30,29750,29930,29852.0
12:35,29750,30325,29944.0
12:40,29750,30325,30072.0
12:45,29750,30325,30234.0
12:50,29750,30725,30342.0
12:55,29750,30725,30476.0
13:00,29750,30725,30654.0
13:05,31243,31148,30754.0
13:10,31243,31148,30930.0
13:15,31243,31148,31083.0
13:20,31243,31556,31237.0
13:25,31243,31556,31321.0
13:30,31243,31556,31470.0
13:35,31243,31985,31633.0
13:40,31243,31985,31746.0
13:45,31243,31985,31861.0
