Time,Day ahead forecast,Hour ahead forecast,Current demand
00:00,25985,24687,24694.0
00:05,23947,24362,24660.0
00:10,23947,24362,24566.0
00:15,23947,24362,24439.0
00:20,23947,24023,24303.0
00:25,23947,24023,24119.0
00:30,23947,24023,24035.0
00:35,23947,23644,23919.0
00:40,23947,23644,23795.0
00:45,23947,23644,23678.0
00:50,23947,23330,23557.0
00:55,23947,23330,23424.0
01:00,23947,23330,23281.0
01:05,22567,23003,23213.0
01:10,22567,23003,23135.0
01:15,22567,23003,23055.0
01:20,22567,22721,22970.0
01:25,22567,22721,22869.0
01:30,22567,22721,22794.0
01:35,22567,22463,22665.0
01:40,22567,22463,22587.0
01:45,22567,22463,22476.0
01:50,22567,22225,22380.0
01:55,22567,22225,22286.0
02:00,22567,22225,22235.0
02:05,21754,22057,22127.0
02:10,21754,22057,22053.0
02:15,21754,22057,22008.0
02:20,21754,21890,21953.0
02:25,21754,21890,21879.0
02:30,21754,21890,21800.0
02:35,21754,21691,21751.0
02:40,21754,21691,21668.0
02:45,21754,21691,21620.0
02:50,21754,21529,21563.0
02:55,21754,21529,21525.0
03:00,21754,21529,21531.0
03:05,21310,21469,21391.0
03:10,21310,21469,21326.0
03:15,21310,21469,21318.0
03:20,21310,21376,21260.0
03:25,21310,21376,21237.0
03:30,21310,21376,21208.0
03:35,21310,21252,21205.0
03:40,21310,21252,21180.0
03:45,21310,21252,21187.0
03:50,21310,21265,21154.0
03:55,21310,21265,21118.0
04:00,21310,21265,21146.0
04:05,21306,21335,21170.0
04:10,21306,21335,21234.0
04:15,21306,21335,21265.0
04:20,21306,21414,21302.0
04:25,21306,21414,21315.0
04:30,21306,21414,21289.0
04:35,21306,21514,21336.0
04:40,21306,21514,21402.0
04:45,21306,21514,21402.0
04:50,21306,21782,21438.0
04:55,21306,21782,21464.0
05:00,21306,21782,21554.0
05:05,22314,22092,21669.0
05:10,22314,22092,21831.0
05:15,22314,22092,21900.0
05:20,22314,22352,22014.0
05:25,22314,22352,22073.0
05:30,22314,22352,22141.0
05:35,22314,22608,22250.0
05:40,22314,22608,22336.0
05:45,22314,22608,22421.0
05:50,22314,23158,22497.0
05:55,22314,23158,22579.0
06:00,22314,23158,22714.0
06:05,24062,23625,23007.0
06:10,24062,23625,23268.0
06:15,24062,23625,23470.0
06:20,24062,24017,23590.0
06:25,24062,24017,23735.0
06:30,24062,24017,23764.0
06:35,24062,24219,23899.0
06:40,24062,24219,24039.0
06:45,24062,24219,24036.0
06:50,24062,24331,24114.0
06:55,24062,24331,24135.0
07:00,24062,24331,24200.0
07:05,25044,24488,24361.0
07:10,25044,24488,24482.0
07:15,25044,24488,24511.0
07:20,25044,24632,24597.0
07:25,25044,24632,24656.0
07:30,25044,24632,24705.0
07:35,25044,24794,24755.0
07:40,25044,24794,24824.0
07:45,25044,24794,24845.0
07:50,25044,25064,24833.0
07:55,25044,25064,24880.0
08:00,25044,25064,24949.0
08:05,25693,25182,25125.0
08:10,25693,25182,25180.0
08:15,25693,25182,25218.0
08:20,25693,25295,25232.0
08:25,25693,25295,25281.0
08:30,25693,25295,25247.0
08:35,25693,25340,25266.0
08:40,25693,25340,25333.0
08:45,25693,25340,25330.0
08:50,25693,25427,25397.0
08:55,25693,25427,25367.0
09:00,25693,25427,25412.0
09:05,25770,25546,25400.0
09:10,25770,25546,25417.0
09:15,25770,25546,25492.0
09:20,25770,25582,25551.0
09:25,25770,25582,25544.0
09:30,25770,25582,25585.0
09:35,25770,25680,25604.0
09:40,25770,25680,25613.0
09:45,25770,25680,25670.0
09:50,25770,25832,25711.0
09:55,25770,25832,25705.0
10:00,25770,25832,25743.0
10:05,26168,25951,25795.0
10:10,26168,25951,25864.0
10:15,26168,25951,25938.0
10:20,26168,25976,25893.0
10:25,26168,25976,25868.0
10:30,26168,25976,25926.0
10:35,26168,26080,25980.0
10:40,26168,26080,26006.0
10:45,26168,26080,26061.0
10:50,26168,26288,26053.0
10:55,26168,26288,26121.0
11:00,26168,26288,26198.0
11:05,26919,26516,26262.0
11:10,26919,26516,26312.0
11:15,26919,26516,26371.0
11:20,26919,26961,26450.0
11:25,26919,26961,26510.0
11:30,26919,26961,26588.0
11:35,26919,27187,26616.0
11:40,26919,27187,26694.0
11:45,26919,27187,26790.0
11:50,26919,27406,26897.0
11:55,26919,27406,26998.0
12:00,26919,27406,27138.0
12:05,28225,27754,27332.0
12:10,28225,27754,27493.0
12:15,28225,27754,27610.0
12:20,28225,28142,27703.0
12:25,28225,28142,27861.0
12:30,28225,28142,27976.0
12:35,28225,28445,28070.0
12:40,28225,28445,28297.0
12:45,28225,28445,28493.0
12:50,28225,28920,28653.0
12:55,28225,28920,28777.0
13:00,28225,28920,28886.0
13:05,30090,29504,29068.0
13:10,30090,29504,29301.0
13:15,30090,29504,29541.0
13:20,30090,30002,29669.0
13:25,30090,30002,29805.0
13:30,30090,30002,29939.0
13:35,30090,30502,30060.0
13:40,30090,30502,30110.0
13:45,30090,30502,30314.0
13:50,30090,30939,30547.0
13:55,30090,30939,30674.0
14:00,30090,30939,30717.0
14:05,32086,31378,30847.0
