Time,Day ahead forecast,Hour ahead forecast,Current demand
00:00,27019,25551,25253.0
00:05,25204,25165,25188.0
00:10,25204,25165,25211.0
00:15,25204,25165,25140.0
00:20,25204,24861,24979.0
00:25,25204,24861,24852.0
00:30,25204,24861,24731.0
00:35,25204,24470,24608.0
00:40,25204,24470,24476.0
00:45,25204,24470,24335.0
00:50,25204,24102,24215.0
00:55,25204,24102,24097.0
01:00,25204,24102,23972.0
01:05,23814,23787,23899.0
01:10,23814,23787,23876.0
01:15,23814,23787,23795.0
01:20,23814,23482,23703.0
01:25,23814,23482,23607.0
01:30,23814,23482,23507.0
01:35,23814,23244,23387.0
01:40,23814,23244,23274.0
01:45,23814,23244,23168.0
01:50,23814,22979,23086.0
01:55,23814,22979,23007.0
02:00,23814,22979,22930.0
02:05,22707,22774,22846.0
02:10,22707,22774,22804.0
02:15,22707,22774,22720.0
02:20,22707,22584,22624.0
02:25,22707,22584,22569.0
02:30,22707,22584,22499.0
02:35,22707,22375,22425.0
02:40,22707,22375,22354.0
02:45,22707,22375,22295.0
02:50,22707,22178,22222.0
02:55,22707,22178,22154.0
03:00,22707,22178,22088.0
03:05,22034,22050,22063.0
03:10,22034,22050,22007.0
03:15,22034,22050,21954.0
03:20,22034,21939,21924.0
03:25,22034,21939,21867.0
03:30,22034,21939,21812.0
03:35,22034,21809,21768.0
03:40,22034,21809,21732.0
03:45,22034,21809,21687.0
03:50,22034,21648,21637.0
03:55,22034,21648,21630.0
04:00,22034,21648,21615.0
04:05,21687,21625,21610.0
04:10,21687,21625,21609.0
04:15,21687,21625,21578.0
04:20,21687,21551,21545.0
04:25,21687,21551,21533.0
04:30,21687,21551,21525.0
04:35,21687,21498,21523.0
04:40,21687,21498,21531.0
04:45,21687,21498,21513.0
04:50,21687,21523,21500.0
04:55,21687,21523,21486.0
05:00,21687,21523,21468.0
05:05,21744,21606,21467.0
05:10,21744,21606,21388.0
05:15,21744,21606,21427.0
05:20,21744,21488,21541.0
05:25,21744,21488,21564.0
05:30,21744,21488,21565.0
05:35,21744,21644,21596.0
05:40,21744,21644,21605.0
05:45,21744,21644,21603.0
05:50,21744,21710,21617.0
05:55,21744,21710,21652.0
06:00,21744,21710,21670.0
06:05,21736,21818,21744.0
06:10,21736,21818,21800.0
06:15,21736,21818,21822.0
06:20,21736,21708,21814.0
06:25,21736,21708,21777.0
06:30,21736,21708,21714.0
06:35,21736,21612,21659.0
06:40,21736,21612,21609.0
06:45,21736,21612,21499.0
06:50,21736,21504,21460.0
06:55,21736,21504,21475.0
07:00,21736,21504,21441.0
07:05,21656,21573,21508.0
07:10,21656,21573,21532.0
07:15,21656,21573,21490.0
07:20,21656,21533,21465.0
07:25,21656,21533,21459.0
07:30,21656,21533,21460.0
07:35,21656,21500,21447.0
07:40,21656,21500,21458.0
07:45,21656,21500,21451.0
07:50,21656,21507,21466.0
07:55,21656,21507,21463.0
08:00,21656,21507,21473.0
08:05,21965,21655,21570.0
08:10,21965,21655,21624.0
08:15,21965,21655,21636.0
08:20,21965,21722,21611.0
08:25,21965,21722,21569.0
08:30,21965,21722,21556.0
08:35,21965,21749,21539.0
08:40,21965,21749,21528.0
08:45,21965,21749,21505.0
08:50,21965,21671,21491.0
08:55,21965,21671,21487.0
09:00,21965,21671,21504.0
09:05,22316,21623,21541.0
09:10,22316,21623,21577.0
09:15,22316,21623,21579.0
09:20,22316,21594,21554.0
09:25,22316,21594,21546.0
09:30,22316,21594,21541.0
09:35,22316,21587,21559.0
09:40,22316,21587,21548.0
09:45,22316,21587,21550.0
09:50,22316,21640,21557.0
09:55,22316,21640,21572.0
10:00,22316,21640,21591.0
10:05,22779,21723,21650.0
10:10,22779,21723,21686.0
10:15,22779,21723,21727.0
10:20,22779,21763,21745.0
10:25,22779,21763,21774.0
10:30,22779,21763,21817.0
10:35,22779,21884,21841.0
10:40,22779,21884,21889.0
10:45,22779,21884,21935.0
10:50,22779,22027,21980.0
10:55,22779,22027,22063.0
11:00,22779,22027,22107.0
11:05,23622,22305,22134.0
11:10,23622,22305,22031.0
11:15,23622,22305,22133.0
11:20,23622,22474,22281.0
11:25,23622,22474,22358.0
11:30,23622,22474,22449.0
11:35,23622,22658,22521.0
11:40,23622,22658,22606.0
11:45,23622,22658,22681.0
11:50,23622,22980,22780.0
11:55,23622,22980,22885.0
12:00,23622,22980,22979.0
12:05,25061,23210,23080.0
12:10,25061,23210,23167.0
12:15,25061,23210,23276.0
12:20,25061,23505,23384.0
12:25,25061,23505,23488.0
12:30,25061,23505,23582.0
12:35,25061,23843,23707.0
12:40,25061,23843,23841.0
12:45,25061,23843,23984.0
12:50,25061,24225,24130.0
12:55,25061,24225,24280.0
13:00,25061,24225,24413.0
13:05,26824,24650,24542.0
13:10,26824,24650,24673.0
13:15,26824,24650,24848.0
13:20,26824,25066,24989.0
13:25,26824,25066,25142.0
13:30,26824,25066,25303.0
13:35,26824,25532,25480.0
13:40,26824,25532,25675.0
13:45,26824,25532,25828.0
13:50,26824,26104,25991.0
13:55,26824,26104,26151.0
14:00,26824,26104,26346.0
14:05,28849,26598,26426.0
14:10,28849,26598,26538.0
14:15,28849,26598,26722.0
14:20,28849,27066,26892.0
14:25,28849,27066,27080.0
14:30,28849,27066,27256.0
14:35,28849,27576,27431.0
14:40,28849,27576,27628.0
14:45,28849,27576,27826.0
14:50,28849,28154,28006.0
