Time,Day ahead forecast,Hour ahead forecast,Current demand
00:00,27677,26434,26201.0
00:05,25446,25955,26105.0
00:10,25446,25955,26027.0
00:15,25446,25955,25868.0
00:20,25446,25568,25711.0
00:25,25446,25568,25545.0
00:30,25446,25568,25443.0
00:35,25446,25207,25312.0
00:40,25446,25207,25137.0
00:45,25446,25207,24973.0
00:50,25446,24790,24861.0
00:55,25446,24790,24726.0
01:00,25446,24790,24616.0
01:05,24096,24394,24504.0
01:10,24096,24394,24375.0
01:15,24096,24394,24324.0
01:20,24096,24094,24303.0
01:25,24096,24094,24191.0
01:30,24096,24094,23986.0
01:35,24096,23891,23865.0
01:40,24096,23891,23752.0
01:45,24096,23891,23650.0
01:50,24096,23509,23552.0
01:55,24096,23509,23461.0
02:00,24096,23509,23349.0
02:05,23193,23217,23281.0
02:10,23193,23217,23241.0
02:15,23193,23217,23156.0
02:20,23193,23032,23126.0
02:25,23193,23032,23072.0
02:30,23193,23032,22975.0
02:35,23193,22859,22909.0
02:40,23193,22859,22868.0
02:45,23193,22859,22806.0
02:50,23193,22684,22719.0
02:55,23193,22684,22640.0
03:00,23193,22684,22595.0
03:05,22734,22642,22585.0
03:10,22734,22642,22659.0
03:15,22734,22642,22651.0
03:20,22734,22530,22495.0
03:25,22734,22530,22495.0
03:30,22734,22530,22456.0
03:35,22734,22473,22452.0
03:40,22734,22473,22436.0
03:45,22734,22473,22411.0
03:50,22734,22415,22346.0
03:55,22734,22415,22339.0
04:00,22734,22415,22348.0
04:05,23004,22579,22389.0
04:10,23004,22579,22488.0
04:15,23004,22579,22540.0
04:20,23004,22609,22575.0
04:25,23004,22609,22579.0
04:30,23004,22609,22594.0
04:35,23004,22707,22644.0
04:40,23004,22707,22699.0
04:45,23004,22707,22735.0
04:50,23004,22848,22748.0
04:55,23004,22848,22798.0
05:00,23004,22848,22888.0
05:05,24231,23302,23107.0
05:10,24231,23302,23407.0
05:15,24231,23302,23531.0
05:20,24231,23706,23646.0
05:25,24231,23706,23698.0
05:30,24231,23706,23741.0
05:35,24231,24057,23888.0
05:40,24231,24057,24041.0
05:45,24231,24057,24182.0
05:50,24231,24404,24280.0
05:55,24231,24404,24393.0
06:00,24231,24404,24518.0
06:05,25871,25138,24843.0
06:10,25871,25138,25164.0
06:15,25871,25138,25299.0
06:20,25871,25450,25363.0
06:25,25871,25450,25422.0
06:30,25871,25450,25457.0
06:35,25871,25579,25515.0
06:40,25871,25579,25645.0
06:45,25871,25579,25708.0
06:50,25871,25817,25802.0
06:55,25871,25817,25838.0
07:00,25871,25817,25878.0
07:05,26890,26311,26030.0
07:10,26890,26311,26282.0
07:15,26890,26311,26338.0
07:20,26890,26548,26483.0
07:25,26890,26548,26468.0
07:30,26890,26548,26474.0
07:35,26890,26653,26468.0
07:40,26890,26653,26496.0
07:45,26890,26653,26515.0
07:50,26890,26633,26580.0
07:55,26890,26633,26619.0
08:00,26890,26633,26678.0
08:05,27452,26811,26779.0
08:10,27452,26811,26897.0
08:15,27452,26811,26918.0
08:20,27452,27029,26955.0
08:25,27452,27029,26954.0
08:30,27452,27029,26988.0
08:35,27452,27189,27076.0
08:40,27452,27189,27091.0
08:45,27452,27189,27192.0
08:50,27452,27305,27255.0
08:55,27452,27305,27305.0
09:00,27452,27305,27345.0
09:05,28009,27554,27457.0
09:10,28009,27554,27523.0
09:15,28009,27554,27529.0
09:20,28009,27687,27529.0
09:25,28009,27687,27586.0
