Time,Day ahead forecast,Hour ahead forecast,Current demand
00:00,22420,21073,20850.0
00:05,20792,21043,20814.0
00:10,20792,21043,20725.0
00:15,20792,21043,20674.0
00:20,20792,20613,20626.0
00:25,20792,20613,20508.0
00:30,20792,20613,20380.0
00:35,20792,20415,20361.0
00:40,20792,20415,20326.0
00:45,20792,20415,20189.0
00:50,20792,20127,20152.0
00:55,20792,20127,20089.0
01:00,20792,20127,20001.0
01:05,19970,19899,19945.0
01:10,19970,19899,19958.0
01:15,19970,19899,19921.0
01:20,19970,19683,19864.0
01:25,19970,19683,19765.0
01:30,19970,19683,19778.0
01:35,19970,19536,19726.0
01:40,19970,19536,19634.0
01:45,19970,19536,19572.0
01:50,19970,19445,19554.0
01:55,19970,19445,19501.0
02:00,19970,19445,19455.0
02:05,19489,19388,19397.0
02:10,19489,19388,19401.0
02:15,19489,19388,19363.0
02:20,19489,19269,19274.0
02:25,19489,19269,19261.0
02:30,19489,19269,19233.0
02:35,19489,19143,19187.0
02:40,19489,19143,19121.0
02:45,19489,19143,19123.0
02:50,19489,19063,19108.0
02:55,19489,19063,19039.0
03:00,19489,19063,18995.0
03:05,19337,19060,18971.0
03:10,19337,19060,18994.0
03:15,19337,19060,18976.0
03:20,19337,19038,18971.0
03:25,19337,19038,18939.0
03:30,19337,19038,18936.0
03:35,19337,18973,18929.0
03:40,19337,18973,18946.0
03:45,19337,18973,18940.0
03:50,19337,18972,18959.0
03:55,19337,18972,18953.0
04:00,19337,18972,18966.0
04:05,19711,19088,19056.0
04:10,19711,19088,19135.0
04:15,19711,19088,19150.0
04:20,19711,19205,19164.0
04:25,19711,19205,19172.0
04:30,19711,19205,19140.0
04:35,19711,19325,19217.0
04:40,19711,19325,19253.0
04:45,19711,19325,19270.0
04:50,19711,19461,19320.0
04:55,19711,19461,19336.0
05:00,19711,19461,19432.0
05:05,20727,19782,19592.0
05:10,20727,19782,19756.0
05:15,20727,19782,19852.0
05:20,20727,20028,19923.0
05:25,20727,20028,19994.0
05:30,20727,20028,20057.0
05:35,20727,20152,20128.0
05:40,20727,20152,20174.0
05:45,20727,20152,20173.0
05:50,20727,20185,20175.0
05:55,20727,20185,20171.0
06:00,20727,20185,20228.0
06:05,21735,20579,20379.0
06:10,21735,20579,20559.0
06:15,21735,20579,20626.0
06:20,21735,20788,20633.0
06:25,21735,20788,20640.0
06:30,21735,20788,20667.0
06:35,21735,20927,20722.0
06:40,21735,20927,20715.0
06:45,21735,20927,20749.0
06:50,21735,20998,20749.0
06:55,21735,20998,20763.0
07:00,21735,20998,20779.0
07:05,22484,21114,20869.0
07:10,22484,21114,20941.0
07:15,22484,21114,20984.0
07:20,22484,21044,21013.0
07:25,22484,21044,21011.0
07:30,22484,21044,21027.0
07:35,22484,20951,21019.0
07:40,22484,20951,20989.0
07:45,22484,20951,20954.0
07:50,22484,20933,20911.0
07:55,22484,20933,20878.0
08:00,22484,20933,20932.0
08:05,22143,20994,20984.0
08:10,22143,20994,21046.0
08:15,22143,20994,21063.0
08:20,22143,20868,21012.0
08:25,22143,20868,20966.0
08:30,22143,20868,20888.0
08:35,22143,20871,20840.0
08:40,22143,20871,20812.0
08:45,22143,20871,20756.0
08:50,22143,20746,20726.0
08:55,22143,20746,20722.0
09:00,22143,20746,20652.0
09:05,21510,20595,20635.0
09:10,21510,20595,20550.0
09:15,21510,20595,20507.0
09:20,21510,20541,20550.0
09:25,21510,20541,20451.0
09:30,21510,20541,20394.0
09:35,21510,20389,20347.0
09:40,21510,20389,20350.0
09:45,21510,20389,20302.0
09:50,21510,20187,20280.0
09:55,21510,20187,20239.0
10:00,21510,20187,20207.0
10:05,20897,20158,20136.0
10:10,20897,20158,20146.0
10:15,20897,20158,20138.0
10:20,20897,20064,20123.0
10:25,20897,20064,20047.0
10:30,20897,20064,20037.0
10:35,20897,19921,20000.0
10:40,20897,19921,20001.0
10:45,20897,19921,19968.0
10:50,20897,19889,19950.0
10:55,20897,19889,19962.0
11:00,20897,19889,19901.0
11:05,20481,20311,19897.0
11:10,20481,20311,19891.0
11:15,20481,20311,19909.0
11:20,20481,19727,19910.0
11:25,20481,19727,19867.0
11:30,20481,19727,19856.0
11:35,20481,19675,19874.0
11:40,20481,19675,19830.0
11:45,20481,19675,19856.0
11:50,20481,19605,19787.0
11:55,20481,19605,19815.0
12:00,20481,19605,19760.0
12:05,20189,19744,19780.0
12:10,20189,19744,19840.0
12:15,20189,19744,19818.0
12:20,20189,19682,19836.0
12:25,20189,19682,19866.0
12:30,20189,19682,19881.0
12:35,20189,19692,19854.0
12:40,20189,19692,19813.0
12:45,20189,19692,19866.0
12:50,20189,19820,19812.0
12:55,20189,19820,19811.0
13:00,20189,19820,19771.0
13:05,20211,19866,19826.0
13:10,20211,19866,19794.0
13:15,20211,19866,19799.0
13:20,20211,19859,19839.0
13:25,20211,19859,19821.0
