Time,Day ahead forecast,Hour ahead forecast,Current demand
00:00,23970,22931,23031.0
00:05,22818,22723,22918.0
00:10,22818,22723,22859.0
00:15,22818,22723,22723.0
00:20,22818,22437,22630.0
00:25,22818,22437,22537.0
00:30,22818,22437,22452.0
00:35,22818,22134,22349.0
00:40,22818,22134,22276.0
00:45,22818,22134,22177.0
00:50,22818,21866,22112.0
00:55,22818,21866,22036.0
01:00,22818,21866,21938.0
01:05,21926,21697,21911.0
01:10,21926,21697,21895.0
01:15,21926,21697,21926.0
01:20,21926,21514,21852.0
01:25,21926,21514,21772.0
01:30,21926,21514,21714.0
01:35,21926,21349,21677.0
01:40,21926,21349,21574.0
01:45,21926,21349,21524.0
01:50,21926,21316,21437.0
01:55,21926,21316,21399.0
02:00,21926,21316,21352.0
02:05,21214,21181,21314.0
02:10,21214,21181,21276.0
02:15,21214,21181,21237.0
02:20,21214,21040,21181.0
02:25,21214,21040,21097.0
02:30,21214,21040,21077.0
02:35,21214,20906,21070.0
02:40,21214,20906,21040.0
02:45,21214,20906,21005.0
02:50,21214,20896,20969.0
02:55,21214,20896,20906.0
03:00,21214,20896,20853.0
03:05,20896,20797,20850.0
03:10,20896,20797,20829.0
03:15,20896,20797,20819.0
03:20,20896,20751,20794.0
03:25,20896,20751,20760.0
03:30,20896,20751,20770.0
03:35,20896,20742,20758.0
03:40,20896,20742,20765.0
03:45,20896,20742,20735.0
03:50,20896,20828,20727.0
03:55,20896,20828,20735.0
04:00,20896,20828,20732.0
04:05,21163,20932,20829.0
04:10,21163,20932,20893.0
04:15,21163,20932,20927.0
04:20,21163,21031,20971.0
04:25,21163,21031,20986.0
04:30,21163,21031,21008.0
04:35,21163,21172,21090.0
04:40,21163,21172,21152.0
04:45,21163,21172,21154.0
04:50,21163,21534,21189.0
04:55,21163,21534,21253.0
05:00,21163,21534,21292.0
05:05,22301,21826,21475.0
05:10,22301,21826,21636.0
05:15,22301,21826,21749.0
05:20,22301,22099,21877.0
05:25,22301,22099,21919.0
05:30,22301,22099,22017.0
05:35,22301,22429,22120.0
05:40,22301,22429,22249.0
05:45,22301,22429,22338.0
05:50,22301,23047,22418.0
05:55,22301,23047,22535.0
06:00,22301,23047,22684.0
06:05,24285,23592,23009.0
06:10,24285,23592,23275.0
06:15,24285,23592,23440.0
06:20,24285,24044,23651.0
06:25,24285,24044,23727.0
06:30,24285,24044,23787.0
06:35,24285,24286,23899.0
06:40,24285,24286,23997.0
06:45,24285,24286,24133.0
06:50,24285,24530,24280.0
06:55,24285,24530,24384.0
07:00,24285,24530,24513.0
07:05,25331,24815,24681.0
07:10,25331,24815,24863.0
07:15,25331,24815,24913.0
07:20,25331,24961,25027.0
07:25,25331,24961,25062.0
07:30,25331,24961,25115.0
07:35,25331,25143,25142.0
07:40,25331,25143,25192.0
07:45,25331,25143,25265.0
07:50,25331,25409,25330.0
07:55,25331,25409,25354.0
08:00,25331,25409,25356.0
08:05,25327,25663,25472.0
08:10,25327,25663,25571.0
08:15,25327,25663,25596.0
08:20,25327,25639,25591.0
08:25,25327,25639,25602.0
08:30,25327,25639,25609.0
08:35,25327,25608,25434.0
08:40,25327,25608,25433.0
08:45,25327,25608,25586.0
08:50,25327,25509,25654.0
08:55,25327,25509,25696.0
09:00,25327,25509,25697.0
09:05,24783,25745,25627.0
09:10,24783,25745,25538.0
09:15,24783,25745,25532.0
09:20,24783,25530,25497.0
09:25,24783,25530,25452.0
09:30,24783,25530,25439.0
09:35,24783,25504,25386.0
09:40,24783,25504,25383.0
09:45,24783,25504,25373.0
09:50,24783,25329,25298.0
09:55,24783,25329,25306.0
10:00,24783,25329,25312.0
10:05,24301,25247,25282.0
10:10,24301,25247,25315.0
10:15,24301,25247,25257.0
10:20,24301,25246,25242.0
10:25,24301,25246,25200.0
10:30,24301,25246,25161.0
10:35,24301,25128,25136.0
10:40,24301,25128,25252.0
10:45,24301,25128,25347.0
10:50,24301,25088,25367.0
10:55,24301,25088,25354.0
11:00,24301,25088,25310.0
11:05,24360,25079,25161.0
11:10,24360,25079,25135.0
11:15,24360,25079,25112.0
11:20,24360,25082,25077.0
11:25,24360,25082,25070.0
11:30,24360,25082,25042.0
11:35,24360,25036,25040.0
11:40,24360,25036,25033.0
11:45,24360,25036,25019.0
11:50,24360,25082,25003.0
11:55,24360,25082,24951.0
12:00,24360,25082,24928.0
12:05,24649,25083,24905.0
12:10,24649,25083,24932.0
12:15,24649,25083,24947.0
12:20,24649,25167,24896.0
12:25,24649,25167,24950.0
12:30,24649,25167,24945.0
12:35,24649,25202,24949.0
12:40,24649,25202,25015.0
12:45,24649,25202,25037.0
12:50,24649,25301,25105.0
12:55,24649,25301,25116.0
13:00,24649,25301,25181.0
13:05,25410,25440,25146.0
13:10,25410,25440,25157.0
13:15,25410,25440,25173.0
13:20,25410,25525,25270.0
13:25,25410,25525,25291.0
13:30,25410,25525,25287.0
13:35,25410,25611,25340.0
13:40,25410,25611,25379.0
13:45,25410,25611,25457.0
13:50,25410,25789,25560.0
13:55,25410,25789,25609.0
14:00,25410,25789,25656.0
14:05,26530,25978,25701.0
14:10,26530,25978,25723.0
14:15,26530,25978,25820.0
14:20,26530,26177,25844.0
14:25,26530,26177,25963.0
14:30,26530,26177,26085.0
14:35,26530,26401,26080.0
14:40,26530,26401,26134.0
14:45,26530,26401,26223.0
14:50,26530,26587,26278.0
14:55,26530,26587,26378.0
15:00,26530,26587,26495.0
