Date,Sources,Demands
2020-05-08,0.11966666841214794,0.1415938107310119
2020-05-09,0.7388945351136027,0.7562535354782098
2020-05-10,0.06275850785740915,0.5581811187816376
2020-05-11,-0.6084069986079713,-0.5805019829609972
2020-05-12,-0.6789797596217483,-0.5935941216025667
2020-05-13,-0.6064701683772235,-0.679493706941304
2020-05-14,-0.40724669632356264,-0.6025787783929667
2020-05-15,-0.6523372587776084,-0.6410344609514248
2020-05-16,0.055872143994722914,-0.10708055391999526
2020-05-17,-0.09094775072833645,0.1279004422657242
2020-05-18,-0.779926556256097,-0.6885948451199037
2020-05-19,-0.7172484636939397,-0.7342561720691414
2020-05-20,-0.7470116636862062,-0.7445575941277233
2020-05-21,-0.41362928952705047,-0.6220614597035973
2020-05-22,-0.05897647646909675,-0.32736154033076775
2020-05-23,0.11989521379244661,0.03103052773990574
2020-05-24,0.2374682114761268,0.022676585639081794
2020-05-25,-0.32329092835124856,0.054448999401268953
2020-05-26,0.15473301156785987,0.17481362315070914
2020-05-27,1.4388337053238829,1.168606099476407
2020-05-28,0.6774639354498786,0.919741603602408
2020-05-29,0.5450931720622066,0.6130709482541965
2020-05-30,0.09746820704774044,0.20127357087194533
2020-05-31,0.04266648440124725,-0.0014487466731438973
2020-06-01,-0.49594532042833067,-0.5928231067585561
2020-06-02,0.0898112991676773,-0.05168929168375835
2020-06-03,1.036726505700776,0.619981927013795
2020-06-04,1.630985330922551,1.5027725405832526
2020-06-05,0.6641306009469939,0.9804830359079993
2020-06-06,-0.014009647799282791,-0.08216775021621824
2020-06-07,0.035892709322387126,-0.05155944119649027
2020-06-08,-0.7370118970575227,-0.7633789701781956
2020-06-09,-0.23618404360763054,-0.2678990813992352
2020-06-10,0.8043249988976514,0.6804452710554738
2020-06-11,1.1273962836547273,1.4039892701149281
2020-06-12,1.3339304070382179,0.8949841456174895
2020-06-13,0.14354059988285828,0.27507399710342595
2020-06-14,0.2957676159585662,0.2237288474181852
2020-06-15,-0.2897372035337209,-0.37495992343809764
2020-06-16,-0.20077897355080732,-0.12030395186759789
2020-06-17,-0.4044877762862699,-0.28131222685112217
2020-06-18,0.02655956904697285,0.0433933340991042
2020-06-19,0.3759814931469196,0.2057624488707654
2020-06-20,1.1801817206872456,0.9558529612582474
2020-06-21,0.54250574186932,0.9191482204282881
2020-06-22,-0.4123621580343166,-0.059791895378381844
2020-06-23,0.8613218912062967,0.6746909694701666
2020-06-24,1.0211271848831245,0.8846383366391424
2020-06-25,0.500489479246868,0.9752701594634537
2020-06-26,1.1980759113770254,0.9282817315913585
2020-06-27,1.8045169649095865,2.011734501229396
2020-06-28,0.959067889453134,1.4954991909256568
2020-06-29,-0.5903101532110424,-0.4741307210356124
2020-06-30,-0.11394929080301244,-0.12862478300965438
2020-07-01,0.1921140349504084,0.14119664200603768
2020-07-02,0.09146087598352877,0.09961659948371314
2020-07-03,0.5283117722342088,0.9034555504308011
2020-07-04,1.9975983305779441,1.9143898346081574
2020-07-05,3.3105218861486305,2.642832126156752
2020-07-06,0.7213608508718247,0.885303441280025
2020-07-07,1.2618376550752224,0.914912060191315
2020-07-08,1.1615296897070229,1.0340076239632314
2020-07-09,0.5685482070524439,0.8153072425253878
2020-07-10,1.874347013635328,1.4737761240633662
2020-07-11,3.9091640932531186,3.5531638733420943
2020-07-12,4.738042428278058,4.770919839093721
2020-07-13,1.9484790124707942,1.8798456333036877
2020-07-14,1.0560085381535287,1.3725492950621436
2020-07-15,0.7583793802930795,0.8347445085696675
2020-07-16,1.2229681452010626,0.8464382941718736
2020-07-17,0.9275587102348716,0.878084213624032
2020-07-18,1.8126381385550216,2.010042806339518
2020-07-19,2.7526321658814883,2.5971132204212015
2020-07-20,-0.031762065485369785,0.42103749754676767
2020-07-21,1.0985328059017696,0.7275845530569841
2020-07-22,0.8004256267209929,0.569221627055238
2020-07-23,0.14583541969909664,0.18540862765199306
2020-07-24,0.3977624559969934,0.2626772076213246
2020-07-25,1.5402911266756139,1.0749259135884817
2020-07-26,1.9877363701054371,1.6678563864877702
2020-07-27,0.5584662833311075,0.38509469946894503
2020-07-28,1.0364169365193543,0.859779310560599
2020-07-29,1.336708350603969,1.0340840519535783
2020-07-30,1.0975796818793986,1.351760002367327
2020-07-31,2.0390635504781423,1.8274464676403894
2020-08-01,2.722583379368188,3.398634604526976
2020-08-02,2.852897316123846,3.112593852132377
2020-08-03,0.6090731506087853,0.756203360871098
2020-08-04,1.319165712246753,1.2003908995472001
2020-08-05,0.5362241398597511,0.4797817794419254
2020-08-06,0.17692203265308423,0.013508788902337162
2020-08-07,0.1403380315452384,0.05642538770428395
2020-08-08,1.4987256592222726,1.2750074538571783
2020-08-09,2.0702659803301366,2.105952036538449
2020-08-10,0.5714977867043198,0.5238145994507936
2020-08-11,0.8834740214275218,0.8660904444026427
2020-08-12,0.31111037939994113,0.40986900320081027
2020-08-13,0.9092146358512125,1.1119533517624036
2020-08-14,2.1482428107059044,2.0897522604864256
2020-08-15,6.109299956340144,5.219199817756913
2020-08-16,4.954430461969108,5.238644077067648
2020-08-17,1.0950897801906068,1.9327648203047987
2020-08-18,1.78568492182426,2.938585465787139
