Date,Sources,Demands
2019-07-21,0.9332724536501064,1.1691122759627712
2019-07-22,2.044853108157456,2.3334745280517764
2019-07-23,1.962993886305267,2.3012422669482957
2019-07-24,2.554318094822875,2.9757511427392034
2019-07-25,1.4945496635286062,2.0913905508760933
2019-07-26,1.8040152049301075,2.240753589024511
2019-07-27,1.9907997056787554,2.3477436702491628
2019-07-28,1.5603999397750647,2.198662545555892
2019-07-29,1.3976856054899176,1.6100955430767085
2019-07-30,0.8379410746996627,1.0394444459674295
2019-07-31,0.9688154200810057,1.2110230704885574
2019-08-01,1.0590637200727737,1.270851780246322
2019-08-02,1.3336989738047245,1.7419734855837747
2019-08-03,1.193429209776313,1.4801680093473688
2019-08-04,1.3551562986150527,1.593393138995848
2019-08-05,2.1083786279180776,2.431561051481173
2019-08-06,1.8868185295712225,2.072501693962619
2019-08-07,0.807720210813992,0.9891082482059697
2019-08-08,0.4949589280473877,0.6407165082755865
2019-08-09,0.4436487440626094,0.4875873905518674
2019-08-10,0.0038051809038420117,-0.003264853007674588
2019-08-11,0.4450262938174465,0.554436575504639
2019-08-12,1.6285115833472132,1.8071822239959336
2019-08-13,2.1077465864359,2.307136556252724
2019-08-14,3.0728573139534716,3.5462280129880064
2019-08-15,2.8570455886732766,3.318075390965662
2019-08-16,1.520456499041182,1.9361440021718872
2019-08-17,0.05547325533346301,0.13417476446833773
2019-08-18,0.2781247762312074,0.18746072835949454
2019-08-19,0.8991408717982833,1.0580957315028254
2019-08-20,1.0672525565165532,1.2426415837682734
2019-08-21,2.091732221243731,2.246420335890783
2019-08-22,1.3614086068555447,1.6329649617359188
2019-08-23,1.114183298175166,1.2235976779907207
2019-08-24,1.2987888782441188,1.337076527725135
2019-08-25,1.932845279785682,2.052265518988981
2019-08-26,2.8143499021408216,3.0786727691497373
2019-08-27,2.1671925849917266,2.572624350326883
2019-08-28,1.145647940570557,1.5501334510761424
2019-08-29,1.6772386860608126,1.8855374058963026
2019-08-30,1.661586904199391,1.6780708151945887
2019-08-31,1.602925762180265,1.834402975100817
2019-09-01,1.6068506166723608,2.084702941360477
2019-09-02,2.249471607723472,2.609337343855638
2019-09-03,2.722767954517759,3.0188845737502534
2019-09-04,2.3766270829956824,2.7904220671435738
2019-09-05,1.6205580617531083,2.05767970170717
2019-09-06,1.5104219480747598,1.8492316188571225
2019-09-07,0.2310036125381518,0.20788385898570907
2019-09-08,-0.03653596669641597,0.019616629610826216
2019-09-09,0.36697201773352794,0.4725667990086157
2019-09-10,-0.2286281882568707,-0.20039819355168817
2019-09-11,0.28701400709269,0.3775265228993508
2019-09-12,1.7162193222019466,1.9088115872022169
2019-09-13,2.4920083773092814,2.7076975868379685
2019-09-14,1.777087408299988,1.9945343063147023
2019-09-15,0.4053087991215139,0.7133573750053123
2019-09-16,0.13566259792087462,0.22496546615005794
2019-09-17,0.07735103117640607,0.08878095725567936
2019-09-18,0.00683398661581796,-0.04423383560664114
2019-09-19,-0.27504577404768765,-0.2901900474946563
2019-09-20,-0.09781467832943584,-0.08665293019922238
2019-09-21,0.11729509876059266,0.3007677183950566
2019-09-22,0.4905525007147335,0.6682232292977642
2019-09-23,0.6802714569211803,0.8422118621057797
2019-09-24,1.637644382622508,2.002196827354837
2019-09-25,1.5856079018197322,1.844118326816729
2019-09-26,0.02854835081231702,0.1150753196450042
2019-09-27,-0.3919622769781681,-0.5137530193963648
2019-09-28,-0.7299591482024484,-0.895315290177274
2019-09-29,-0.6036743312839836,-0.6827230363501822
2019-09-30,-0.4388969802291863,-0.47004056929224036
2019-10-01,18.294237887491708,-0.725434125614645
2019-10-02,1.875807811822661,-0.37727732933036096
2019-10-03,-0.3893755319579334,-0.5065959685604654
2019-10-04,-0.42478795094035204,-0.5682282767565946
2019-10-05,-0.5225255069714011,-0.5696602111006259
2019-10-06,0.009491627007218296,-0.034584242343060144
2019-10-07,0.5113607277260338,0.4741914907152701
2019-10-08,0.08369745401503566,0.05122603476101859
2019-10-09,-0.3276379791603254,-0.49868966128976194
2019-10-10,-0.3341472583742449,-0.46610305063410296
2019-10-11,-0.3415871807571025,-0.4430346077535566
2019-10-12,-0.5433333625484389,-0.6730887978282872
2019-10-13,-0.49989294027894576,-0.5950806468705018
2019-10-14,-0.2529962359871992,-0.33172197188748176
2019-10-15,-0.09538967166555862,-0.21457366150914886
2019-10-16,0.004065540640423822,-0.1453497274417809
2019-10-17,-0.39481621635614345,-0.5287622306779991
2019-10-18,-0.4761554370231452,-0.5920559374255266
2019-10-19,-0.5875451289322771,-0.7369820665340554
2019-10-20,-0.39203874116384146,-0.4461058317075845
2019-10-21,0.33224395069961055,0.3141159239737993
2019-10-22,0.5024467082517877,0.4582178350946581
2019-10-23,0.23243208051012076,0.22730159971407682
2019-10-24,0.4448041259734201,0.42119106924491373
2019-10-25,0.27401429705150365,0.16405979418571878
