Time,Solar,Wind,Geothermal,Biomass,Biogas,Small hydro,Coal,Nuclear,Natural gas,Large hydro,Batteries,Imports,Other
03:55,-43.0,4084.0,1017.0,278.0,220.0,151.0,13.0,1145.0,6789.0,361.0,8.0,6563.0,0.0
04:00,-43.0,4109.0,1017.0,279.0,221.0,150.0,14.0,1146.0,6760.0,358.0,1.0,6566.0,0.0
04:05,-43.0,4155.0,1017.0,279.0,221.0,152.0,14.0,1145.0,6603.0,344.0,26.0,6701.0,0.0
04:10,-43.0,4161.0,1018.0,278.0,220.0,153.0,14.0,1145.0,6505.0,337.0,39.0,6728.0,0.0
04:15,-43.0,4115.0,1017.0,279.0,221.0,153.0,14.0,1145.0,6360.0,335.0,105.0,6820.0,0.0
04:20,-43.0,4077.0,1016.0,279.0,221.0,153.0,15.0,1145.0,6323.0,345.0,185.0,6816.0,0.0
04:25,-43.0,4019.0,1017.0,280.0,221.0,153.0,15.0,1144.0,6271.0,344.0,207.0,6842.0,0.0
04:30,-44.0,4038.0,1017.0,280.0,221.0,152.0,15.0,1145.0,6317.0,338.0,195.0,6789.0,0.0
04:35,-43.0,4134.0,1016.0,279.0,220.0,152.0,15.0,1146.0,6411.0,331.0,168.0,6679.0,0.0
04:40,-44.0,4160.0,1016.0,279.0,220.0,153.0,15.0,1146.0,6469.0,330.0,162.0,6579.0,0.0
04:45,-44.0,4127.0,1014.0,279.0,220.0,153.0,15.0,1145.0,6340.0,334.0,160.0,6763.0,0.0
04:50,-44.0,4065.0,1016.0,278.0,220.0,153.0,16.0,1145.0,6216.0,346.0,224.0,6851.0,0.0
04:55,-44.0,3978.0,1016.0,275.0,221.0,153.0,15.0,1145.0,6182.0,354.0,233.0,6960.0,0.0
05:00,-44.0,3896.0,1015.0,278.0,221.0,152.0,15.0,1145.0,6216.0,339.0,230.0,7021.0,0.0
05:05,-44.0,3823.0,1016.0,281.0,221.0,149.0,15.0,1145.0,6275.0,345.0,236.0,7094.0,0.0
05:10,-44.0,3818.0,1017.0,282.0,221.0,148.0,15.0,1145.0,6399.0,342.0,242.0,7000.0,0.0
05:15,-45.0,3838.0,1017.0,281.0,220.0,149.0,15.0,1145.0,6449.0,342.0,221.0,6954.0,0.0
05:20,-45.0,3816.0,1015.0,284.0,220.0,150.0,14.0,1145.0,6353.0,341.0,199.0,7067.0,0.0
05:25,-45.0,3794.0,1016.0,285.0,221.0,150.0,15.0,1145.0,6478.0,341.0,200.0,7013.0,0.0
05:30,-45.0,3722.0,1015.0,285.0,221.0,151.0,15.0,1145.0,6476.0,350.0,212.0,7064.0,0.0
05:35,-45.0,3626.0,1015.0,285.0,221.0,152.0,16.0,1145.0,6496.0,358.0,144.0,7205.0,0.0
05:40,-45.0,3590.0,1015.0,283.0,221.0,153.0,15.0,1145.0,6616.0,362.0,143.0,7176.0,0.0
05:45,-45.0,3558.0,1014.0,265.0,220.0,153.0,15.0,1144.0,6751.0,365.0,143.0,7079.0,0.0
05:50,-45.0,3601.0,1014.0,259.0,220.0,153.0,14.0,1144.0,6920.0,354.0,142.0,6940.0,0.0
05:55,-45.0,3687.0,1013.0,261.0,221.0,152.0,14.0,1144.0,7041.0,363.0,137.0,6797.0,0.0
06:00,-45.0,3725.0,1014.0,260.0,220.0,150.0,14.0,1144.0,7099.0,409.0,130.0,6724.0,0.0
06:05,-45.0,3691.0,1014.0,262.0,220.0,149.0,15.0,1144.0,6960.0,563.0,140.0,6889.0,0.0
06:10,-45.0,3705.0,1015.0,262.0,220.0,150.0,15.0,1144.0,6745.0,620.0,168.0,7045.0,0.0
06:15,-45.0,3727.0,1016.0,262.0,220.0,149.0,15.0,1144.0,6790.0,611.0,164.0,6989.0,0.0
06:20,-45.0,3717.0,1016.0,263.0,220.0,149.0,14.0,1144.0,6833.0,610.0,169.0,6989.0,0.0
06:25,-45.0,3702.0,1015.0,262.0,220.0,150.0,14.0,1144.0,6899.0,609.0,100.0,6994.0,0.0
06:30,-45.0,3753.0,1015.0,262.0,220.0,149.0,14.0,1144.0,7015.0,608.0,69.0,6903.0,0.0
06:35,-45.0,3796.0,1011.0,266.0,220.0,151.0,14.0,1144.0,7053.0,602.0,43.0,6887.0,0.0
06:40,-45.0,3849.0,1014.0,263.0,220.0,152.0,15.0,1144.0,7064.0,582.0,23.0,6984.0,0.0
06:45,-45.0,3842.0,1014.0,266.0,220.0,151.0,15.0,1144.0,7081.0,603.0,33.0,7015.0,0.0
06:50,-43.0,3816.0,1013.0,264.0,220.0,151.0,15.0,1144.0,6974.0,617.0,73.0,7062.0,0.0
06:55,-36.0,3789.0,1013.0,265.0,220.0,150.0,15.0,1144.0,6979.0,621.0,72.0,7109.0,0.0
07:00,-18.0,3785.0,1013.0,268.0,220.0,150.0,14.0,1144.0,7062.0,589.0,66.0,7085.0,0.0
07:05,22.0,3742.0,1013.0,266.0,220.0,151.0,14.0,1144.0,7201.0,702.0,2.0,7031.0,0.0
07:10,96.0,3729.0,1014.0,266.0,220.0,151.0,14.0,1144.0,7239.0,778.0,-2.0,6876.0,0.0
07:15,225.0,3689.0,1014.0,267.0,220.0,152.0,14.0,1144.0,7287.0,779.0,-9.0,6730.0,0.0
07:20,424.0,3639.0,1020.0,265.0,220.0,151.0,14.0,1144.0,7252.0,781.0,-48.0,6671.0,0.0
07:25,654.0,3536.0,1024.0,264.0,220.0,151.0,13.0,1144.0,7119.0,778.0,-31.0,6638.0,0.0
07:30,972.0,3446.0,1027.0,264.0,220.0,150.0,13.0,1144.0,6964.0,780.0,-33.0,6549.0,0.0
07:35,1369.0,3400.0,1029.0,263.0,220.0,150.0,13.0,1144.0,6754.0,776.0,-92.0,6508.0,0.0
07:40,1780.0,3346.0,1028.0,263.0,220.0,150.0,14.0,1144.0,6439.0,762.0,-212.0,6561.0,0.0
07:45,2219.0,3306.0,1027.0,263.0,220.0,150.0,13.0,1145.0,6354.0,770.0,-224.0,6365.0,0.0
07:50,2685.0,3231.0,1026.0,261.0,220.0,150.0,14.0,1145.0,6131.0,763.0,-230.0,6129.0,0.0
07:55,3194.0,3089.0,1027.0,262.0,220.0,150.0,14.0,1145.0,5927.0,760.0,-184.0,5905.0,0.0
08:00,3705.0,2973.0,1028.0,261.0,220.0,150.0,15.0,1145.0,5704.0,669.0,-114.0,5623.0,0.0
08:05,4196.0,2882.0,1029.0,262.0,220.0,150.0,15.0,1145.0,5185.0,521.0,-129.0,5857.0,0.0
08:10,4663.0,2862.0,1028.0,262.0,220.0,151.0,14.0,1145.0,4644.0,417.0,14.0,5989.0,0.0
08:15,5249.0,2837.0,1028.0,262.0,220.0,151.0,14.0,1145.0,4148.0,397.0,45.0,5850.0,0.0
08:20,5745.0,2903.0,1031.0,262.0,220.0,150.0,14.0,1145.0,3831.0,396.0,89.0,5600.0,0.0
08:25,6152.0,2908.0,1031.0,262.0,221.0,150.0,14.0,1146.0,3667.0,400.0,138.0,5200.0,0.0
08:30,6648.0,2891.0,1032.0,261.0,220.0,151.0,16.0,1145.0,3637.0,377.0,104.0,4790.0,0.0
08:35,7263.0,2915.0,1031.0,263.0,220.0,151.0,17.0,1146.0,3854.0,101.0,47.0,4485.0,0.0
08:40,7736.0,2915.0,1031.0,264.0,220.0,151.0,16.0,1146.0,3969.0,75.0,22.0,4000.0,0.0
08:45,8060.0,2888.0,1031.0,265.0,220.0,150.0,16.0,1145.0,3956.0,79.0,-4.0,3694.0,0.0
08:50,8253.0,2915.0,1031.0,264.0,220.0,150.0,15.0,1146.0,3801.0,84.0,9.0,3438.0,0.0
08:55,8356.0,2961.0,1030.0,264.0,220.0,150.0,14.0,1146.0,3721.0,85.0,79.0,3332.0,0.0
09:00,8482.0,2976.0,1029.0,263.0,220.0,151.0,15.0,1146.0,3679.0,33.0,-73.0,3249.0,0.0
09:05,8168.0,3055.0,1029.0,260.0,220.0,149.0,15.0,1146.0,3806.0,171.0,52.0,3289.0,0.0
09:10,8444.0,2960.0,1029.0,260.0,220.0,147.0,15.0,1146.0,3681.0,219.0,178.0,2975.0,0.0
09:15,8929.0,2876.0,1029.0,262.0,220.0,146.0,14.0,1146.0,3618.0,228.0,140.0,2632.0,0.0
09:20,9263.0,2797.0,1028.0,263.0,220.0,146.0,14.0,1146.0,3580.0,178.0,67.0,2544.0,0.0
09:25,9472.0,2719.0,1029.0,263.0,220.0,144.0,13.0,1146.0,3436.0,134.0,-23.0,2607.0,0.0
09:30,9602.0,2688.0,1030.0,264.0,220.0,143.0,13.0,1146.0,3568.0,142.0,-120.0,2541.0,0.0
09:35,9426.0,2698.0,1030.0,264.0,220.0,143.0,13.0,1146.0,3637.0,180.0,-49.0,2511.0,0.0
09:40,9376.0,2650.0,1030.0,264.0,220.0,144.0,14.0,1146.0,3612.0,230.0,91.0,2296.0,0.0
09:45,9475.0,2649.0,1029.0,264.0,220.0,145.0,13.0,1146.0,3447.0,158.0,36.0,2350.0,0.0
09:50,9893.0,2635.0,1030.0,262.0,219.0,145.0,13.0,1146.0,3450.0,97.0,-149.0,2369.0,0.0
09:55,10287.0,2671.0,1029.0,262.0,220.0,131.0,12.0,1146.0,3562.0,81.0,-242.0,2159.0,0.0
10:00,10469.0,2690.0,1028.0,262.0,220.0,106.0,13.0,1146.0,3560.0,125.0,-252.0,1977.0,0.0
10:05,10336.0,2722.0,1027.0,262.0,220.0,106.0,13.0,1146.0,3503.0,208.0,-176.0,1993.0,0.0
10:10,10116.0,2767.0,1026.0,261.0,219.0,106.0,13.0,1146.0,3255.0,238.0,-47.0,1976.0,0.0
10:15,9905.0,2894.0,1026.0,261.0,219.0,106.0,14.0,1146.0,3153.0,262.0,62.0,2074.0,0.0
10:20,10053.0,2907.0,1027.0,260.0,219.0,105.0,14.0,1146.0,2903.0,251.0,71.0,2018.0,0.0
10:25,9739.0,2852.0,1027.0,261.0,220.0,104.0,14.0,1146.0,2901.0,273.0,76.0,2345.0,0.0
10:30,9756.0,2771.0,1028.0,261.0,220.0,105.0,14.0,1146.0,2911.0,261.0,50.0,2344.0,0.0
10:35,9732.0,2811.0,1028.0,262.0,220.0,104.0,14.0,1146.0,2934.0,266.0,42.0,2287.0,0.0
10:40,10088.0,2816.0,1028.0,262.0,219.0,102.0,13.0,1146.0,2952.0,217.0,-106.0,2125.0,0.0
10:45,10210.0,2760.0,1028.0,262.0,219.0,104.0,14.0,1146.0,3080.0,221.0,-170.0,2100.0,0.0
10:50,10109.0,2719.0,1028.0,261.0,219.0,105.0,15.0,1146.0,2973.0,246.0,-8.0,2038.0,0.0
10:55,10243.0,2658.0,1028.0,262.0,219.0,104.0,15.0,1146.0,2723.0,255.0,52.0,1941.0,0.0
11:00,10383.0,2712.0,1028.0,261.0,219.0,104.0,15.0,1146.0,2639.0,210.0,-48.0,1892.0,0.0
11:05,10496.0,2768.0,1027.0,261.0,219.0,105.0,14.0,1146.0,2703.0,169.0,-122.0,1874.0,0.0
11:10,10442.0,2800.0,1025.0,262.0,219.0,107.0,14.0,1147.0,2663.0,120.0,-17.0,1821.0,0.0
11:15,10613.0,2808.0,1025.0,262.0,219.0,106.0,14.0,1146.0,2633.0,92.0,-45.0,1671.0,0.0
11:20,10220.0,2825.0,1025.0,262.0,220.0,107.0,15.0,1148.0,2702.0,127.0,-28.0,1787.0,0.0
11:25,10126.0,2821.0,1026.0,261.0,220.0,109.0,14.0,1146.0,2662.0,139.0,2.0,1812.0,0.0
11:30,10216.0,2803.0,1025.0,262.0,221.0,108.0,14.0,1147.0,2651.0,114.0,-36.0,1726.0,0.0
11:35,10299.0,2794.0,1026.0,263.0,221.0,106.0,14.0,1147.0,2726.0,85.0,-129.0,1697.0,0.0
11:40,10271.0,2883.0,1026.0,262.0,220.0,106.0,14.0,1147.0,2781.0,109.0,-140.0,1622.0,0.0
11:45,10396.0,2837.0,1027.0,263.0,221.0,104.0,14.0,1147.0,2731.0,106.0,-93.0,1438.0,0.0
11:50,10846.0,2882.0,1026.0,263.0,221.0,104.0,14.0,1147.0,2690.0,72.0,-179.0,1138.0,0.0
11:55,10710.0,2981.0,1026.0,262.0,221.0,104.0,15.0,1147.0,2799.0,37.0,-245.0,1195.0,0.0
12:00,10475.0,2958.0,1025.0,261.0,221.0,105.0,15.0,1147.0,2746.0,107.0,-152.0,1271.0,0.0
12:05,9939.0,2940.0,1025.0,261.0,221.0,106.0,15.0,1146.0,2817.0,228.0,-15.0,1445.0,0.0
12:10,9942.0,2918.0,1025.0,260.0,221.0,106.0,15.0,1147.0,2713.0,260.0,115.0,1332.0,0.0
12:15,10105.0,2922.0,1026.0,260.0,221.0,106.0,14.0,1147.0,2673.0,241.0,60.0,1276.0,0.0
12:20,10162.0,2898.0,1024.0,260.0,221.0,106.0,14.0,1147.0,2689.0,253.0,73.0,1242.0,0.0
12:25,10057.0,2900.0,1024.0,260.0,221.0,106.0,14.0,1147.0,2693.0,258.0,102.0,1226.0,0.0
12:30,9936.0,2950.0,1023.0,260.0,221.0,106.0,13.0,1147.0,2595.0,259.0,63.0,1269.0,0.0
12:35,10102.0,2958.0,1024.0,261.0,221.0,104.0,13.0,1147.0,2595.0,220.0,0.0,1219.0,0.0
12:40,10453.0,2951.0,1023.0,263.0,221.0,104.0,13.0,1147.0,2640.0,155.0,-156.0,1110.0,0.0
12:45,10362.0,2952.0,1025.0,263.0,221.0,106.0,14.0,1147.0,2834.0,200.0,-221.0,1102.0,0.0
12:50,10394.0,2924.0,1025.0,264.0,221.0,106.0,14.0,1147.0,2835.0,204.0,-256.0,1081.0,0.0
12:55,10613.0,2926.0,1019.0,262.0,218.0,106.0,14.0,1147.0,2812.0,126.0,-288.0,1053.0,0.0
13:00,10505.0,2922.0,1013.0,261.0,218.0,106.0,14.0,1147.0,2906.0,140.0,-304.0,1174.0,0.0
13:05,10505.0,2944.0,1009.0,261.0,219.0,105.0,14.0,1147.0,2806.0,190.0,-181.0,1025.0,0.0
13:10,10482.0,2958.0,1011.0,258.0,219.0,104.0,14.0,1147.0,2765.0,165.0,-94.0,1012.0,0.0
13:15,10344.0,2908.0,1019.0,258.0,219.0,105.0,14.0,1147.0,2659.0,170.0,-66.0,1027.0,0.0
13:20,10292.0,2920.0,1019.0,260.0,219.0,105.0,14.0,1147.0,2704.0,178.0,-35.0,1004.0,0.0
13:25,10226.0,2944.0,1010.0,260.0,219.0,105.0,13.0,1147.0,2722.0,169.0,-52.0,1007.0,0.0
13:30,10388.0,2918.0,1002.0,261.0,219.0,105.0,13.0,1147.0,2743.0,123.0,-202.0,1032.0,0.0
13:35,10209.0,2933.0,1002.0,262.0,219.0,104.0,13.0,1147.0,2852.0,138.0,-178.0,1077.0,0.0
13:40,9937.0,2983.0,1002.0,261.0,219.0,104.0,14.0,1148.0,2815.0,148.0,-152.0,1186.0,0.0
13:45,10071.0,3004.0,1007.0,262.0,219.0,104.0,14.0,1147.0,2783.0,108.0,-153.0,1067.0,0.0
13:50,9892.0,2971.0,1013.0,263.0,219.0,105.0,14.0,1147.0,2766.0,99.0,-125.0,1271.0,0.0
13:55,9620.0,2897.0,1002.0,262.0,219.0,105.0,14.0,1147.0,2643.0,169.0,14.0,1399.0,0.0
14:00,9502.0,2824.0,995.0,262.0,219.0,104.0,14.0,1147.0,2680.0,205.0,-50.0,1551.0,0.0
14:05,8936.0,2764.0,996.0,262.0,219.0,105.0,15.0,1147.0,2752.0,360.0,100.0,1788.0,0.0
14:10,8940.0,2750.0,994.0,260.0,218.0,106.0,14.0,1145.0,2670.0,315.0,173.0,1857.0,0.0
14:15,8955.0,2684.0,994.0,262.0,219.0,106.0,14.0,1145.0,2692.0,312.0,162.0,1926.0,0.0
14:20,8633.0,2647.0,994.0,264.0,219.0,107.0,13.0,1145.0,2853.0,480.0,257.0,2037.0,0.0
14:25,8391.0,2683.0,994.0,264.0,219.0,107.0,14.0,1145.0,2788.0,584.0,270.0,2043.0,0.0
14:30,8616.0,2738.0,994.0,263.0,218.0,107.0,13.0,1146.0,2706.0,424.0,149.0,1934.0,0.0
14:35,8806.0,2712.0,993.0,263.0,219.0,108.0,13.0,1145.0,2910.0,221.0,-40.0,2070.0,0.0
14:40,8505.0,2736.0,991.0,264.0,219.0,108.0,13.0,1145.0,3359.0,232.0,-118.0,2230.0,0.0
14:45,8676.0,2812.0,992.0,263.0,207.0,107.0,15.0,1145.0,3386.0,196.0,-170.0,2017.0,0.0
14:50,8627.0,2781.0,993.0,263.0,202.0,107.0,14.0,1145.0,3429.0,138.0,-189.0,2139.0,0.0
14:55,8331.0,2823.0,992.0,262.0,203.0,106.0,14.0,1145.0,3513.0,175.0,-143.0,2315.0,0.0
15:00,7752.0,2888.0,993.0,263.0,203.0,105.0,15.0,1145.0,3735.0,267.0,-48.0,2458.0,0.0
15:05,7461.0,2977.0,995.0,264.0,203.0,108.0,15.0,1144.0,3823.0,213.0,-119.0,2646.0,0.0
15:10,7125.0,3083.0,995.0,267.0,203.0,108.0,14.0,1144.0,4054.0,209.0,-85.0,2761.0,0.0
15:15,6844.0,3136.0,995.0,269.0,203.0,110.0,14.0,1144.0,4287.0,247.0,-129.0,2810.0,0.0
15:20,6556.0,3196.0,996.0,269.0,203.0,111.0,14.0,1144.0,4371.0,288.0,14.0,2764.0,0.0
15:25,6406.0,3202.0,995.0,271.0,203.0,111.0,14.0,1145.0,4401.0,359.0,97.0,2681.0,0.0
15:30,6561.0,3209.0,993.0,272.0,203.0,112.0,14.0,1144.0,4330.0,381.0,88.0,2561.0,0.0
15:35,6743.0,3216.0,993.0,272.0,203.0,111.0,14.0,1144.0,4303.0,412.0,-15.0,2622.0,0.0
15:40,7280.0,3167.0,993.0,272.0,203.0,113.0,13.0,1144.0,4325.0,397.0,-156.0,2526.0,0.0
15:45,7307.0,3146.0,993.0,273.0,203.0,113.0,14.0,1145.0,4389.0,416.0,-160.0,2551.0,0.0
15:50,6890.0,3066.0,991.0,272.0,202.0,113.0,13.0,1144.0,4648.0,475.0,-102.0,2725.0,0.0
15:55,6590.0,2970.0,993.0,273.0,202.0,114.0,14.0,1144.0,4910.0,485.0,-82.0,2742.0,0.0
16:00,6629.0,2890.0,993.0,273.0,202.0,114.0,13.0,1144.0,5132.0,459.0,-136.0,2834.0,0.0
16:05,6519.0,2799.0,993.0,274.0,201.0,121.0,13.0,1145.0,5065.0,730.0,-146.0,2807.0,0.0
16:10,6139.0,2834.0,994.0,273.0,202.0,150.0,14.0,1144.0,4829.0,840.0,-94.0,3083.0,0.0
16:15,5842.0,2893.0,994.0,273.0,202.0,162.0,13.0,1144.0,4922.0,819.0,59.0,3093.0,0.0
16:20,5715.0,3023.0,993.0,274.0,201.0,162.0,14.0,1144.0,4889.0,775.0,140.0,3077.0,0.0
16:25,5353.0,3180.0,994.0,275.0,201.0,162.0,14.0,1144.0,4999.0,833.0,171.0,3227.0,0.0
16:30,5342.0,3200.0,994.0,276.0,202.0,162.0,15.0,1143.0,4942.0,798.0,143.0,3365.0,0.0
16:35,5210.0,3202.0,994.0,278.0,207.0,163.0,15.0,1143.0,5044.0,791.0,90.0,3601.0,0.0
16:40,5181.0,3226.0,994.0,276.0,209.0,163.0,15.0,1142.0,5183.0,820.0,138.0,3580.0,0.0
16:45,5500.0,3197.0,992.0,277.0,210.0,163.0,15.0,1142.0,5218.0,719.0,102.0,3549.0,0.0
16:50,5734.0,3251.0,978.0,278.0,210.0,163.0,15.0,1142.0,6128.0,715.0,108.0,3370.0,0.0
16:55,5629.0,3227.0,977.0,277.0,210.0,161.0,15.0,1142.0,5608.0,755.0,124.0,3596.0,0.0
17:00,5292.0,3264.0,985.0,276.0,211.0,160.0,15.0,1142.0,5899.0,1049.0,210.0,3630.0,0.0
17:05,5064.0,3246.0,991.0,275.0,211.0,160.0,14.0,1142.0,5059.0,1441.0,146.0,3686.0,0.0
17:10,5649.0,3219.0,991.0,275.0,213.0,159.0,14.0,1141.0,4544.0,1305.0,7.0,3780.0,0.0
17:15,5622.0,3229.0,991.0,277.0,214.0,159.0,14.0,1142.0,4685.0,1212.0,-28.0,4153.0,0.0
17:20,5430.0,3288.0,993.0,276.0,214.0,158.0,14.0,1142.0,4793.0,1325.0,58.0,4231.0,0.0
17:25,5055.0,3379.0,994.0,275.0,214.0,158.0,14.0,1142.0,4797.0,1329.0,90.0,4519.0,0.0
17:30,4648.0,3458.0,995.0,273.0,215.0,159.0,14.0,1141.0,4830.0,1332.0,41.0,4978.0,0.0
17:35,4046.0,3512.0,994.0,273.0,215.0,159.0,14.0,1141.0,5010.0,1445.0,108.0,5434.0,0.0
17:40,3657.0,3530.0,994.0,274.0,215.0,156.0,14.0,1142.0,5093.0,1544.0,151.0,5675.0,0.0
17:45,3190.0,3550.0,993.0,273.0,215.0,155.0,14.0,1142.0,5394.0,1595.0,92.0,5887.0,0.0
17:50,2760.0,3541.0,993.0,272.0,215.0,154.0,14.0,1142.0,5716.0,1490.0,50.0,6419.0,0.0
17:55,2442.0,3596.0,993.0,272.0,215.0,156.0,14.0,1142.0,6023.0,1464.0,8.0,6715.0,0.0
18:00,2128.0,3519.0,993.0,271.0,215.0,157.0,14.0,1141.0,6289.0,1540.0,116.0,6903.0,0.0
18:05,1824.0,3470.0,992.0,269.0,215.0,158.0,14.0,1141.0,6642.0,1939.0,6.0,6757.0,0.0
18:10,1576.0,3445.0,991.0,269.0,214.0,175.0,14.0,1141.0,7066.0,2069.0,-171.0,6671.0,0.0
18:15,1354.0,3438.0,991.0,272.0,215.0,182.0,14.0,1141.0,7504.0,2029.0,-211.0,6779.0,0.0
18:20,1137.0,3429.0,991.0,273.0,214.0,176.0,15.0,1141.0,7694.0,2079.0,-127.0,6856.0,0.0
18:25,952.0,3420.0,991.0,270.0,214.0,177.0,14.0,1142.0,7660.0,2094.0,-49.0,6958.0,0.0
